1949;MOLIÈRE;Monsieur de Pourceaugnac;德•浦叟雅克先生;Chinois;Jianwu LI;
1993;Joseph DEHERGNE;Le Répertoire des Jésuites en Chine de 1552-1800;1552~1800年入华耶稣会士列传;Chinois;Sheng GENG;中华书局
2008;Claude LÉVI-STRAUSS;La Voie des masques;面具之道;Chinois;Zujian ZHANG;中国人民大学出版社
1982;Jean-Jacques SERVAN-SCHREIBER;Le Défi mondial;世界面临挑战;Chinois;Bangzao ZHU;
1984;Jean-Jacques SERVAN-SCHREIBER;Le Défi mondial;世界面临挑战;Chinois;Bangzao ZHU;生活·读书·新知三联书店
1995;Paul FAURE;La Renaissance;文艺复兴;Chinois;Tang FENG;商务印书馆
1985;Albert Camus;Romans et nouvelles;加缪中短篇小说集;Chinois;Hongan GUO;
1995;Denis HUISMANN;L'esthétique;美学;Chinois;Dong LUAN;商务印书馆
1995;Henri KRIER;Le commerce intérieur;国内贸易;Chinois;Weimin WANG;商务印书馆
;;Protection et mise en valeur des jardins historiques en Chine et en France;法中历史园林的保护及利用;Chinois;Jiezhen LUO;中国林业出版社
1952;Jacques DUCLOS;Henri Barbusse;亨利•巴比塞;Chinois;Daoqian(1921— 1993) WANG;
1955;Jacques DUCLOS;Henri Barbusse;巴比塞;Chinois;Daoqian(1921— 1993) WANG;
1992;René ETIEMBLE;L'Europe chinoise. (T.1:De l'Empire romain à Leibniz);中国之欧洲 （上卷）;Chinois;Linsen QIAN;河南人民出版社
1999;Jean Echenoz;Cherokee;切罗基;Chinois;Jinshan CHE;湖南文艺出版社
;Jacques MEYER;Les soldats de la Grande Guerre;第一次世界大战时期士兵的日常生活（1914—1918）;Chinois;Yiqian Xiang;VRIN
1983;Gilbert Cesbron;Contes;总统之夜;Chinois;Xiaofeng WANG;
1989;Guy de Maupassant;Notre coeur;我们的爱情;Chinois;Yonghui ZHENG;译林出版社
2008;Daniel Pennac;Comme un roman;Com un novel la;Catalan;Sergi Pàmies;Empúries
;;test ip;汉字;Chinois;Prénom Nom :;易倍出版社
1990;Honoré de Balzac;Oeuvres complètes (T.22 : Comédie humaine : Etudes philosophiques 3);巴尔扎克全集 第二十二卷 人间喜剧：哲理研究 (3);Chinois;Wenrong WANG;人民文学出版社
;Daniel HAIK;Sharon: Un Destin Inachevé;沙龙－－一个不完整的命运;Chinois;Chengfu LIU;译林出版社
1951;Honoré de Balzac;L'Illustre Gaudissart;闻人高笛酒;Chinois;Mingkai GAO;
1950;Honoré de Balzac;L'Illustre Gaudissart;闻人高苗酒;Chinois;Mingkai GAO;
1936;Henri Barbusse;Staline, un monde nouveau vu à travers un homme;从一个人看一个新世界;Chinois;Maoyong XU;
1939;Henri Barbusse;Staline, un monde nouveau vu à travers un homme;从一个人看一个新世界;Chinois;Maoyong XU;
1945;Henri Barbusse;Staline, un monde nouveau vu à travers un homme;从一个人看一个新世界;Chinois;Maoyong XU;
1946;Henri Barbusse;Staline, un monde nouveau vu à travers un homme;从一个人看一个新世界;Chinois;Maoyong XU;
1947;Henri Barbusse;Staline, un monde nouveau vu à travers un homme;从一个人看一个新世界;Chinois;Maoyong XU;
2008;Emile (pseudonyme) AJAR;La vie devant soi;La vida ante sí;Espagnol;Ana Maria de la Fuente Rodríguez;Debolsillo
2007;Emile (pseudonyme) AJAR;La vie devant soi;La vida ante sí;Espagnol;Ana María de la Fuente;Plataforma
2007;Emile (pseudonyme) AJAR;La vie devant soi;La vida ante sí;Espagnol;Ana Maria de la Fuente Rodríguez;Plataforma
2012;Emile (pseudonyme) AJAR;La vie devant soi;자기앞의 생;Coréen;YONG Kyungsik 용경식;Munhak dongne 문학동네
2011;Emile (pseudonyme) AJAR;La vie devant soi;Uma vida à sua frente;Portugais;Joana Cabral;Sextante Editora
1981;Emile (pseudonyme) AJAR;La vie devant soi;如此人生;Chinois;Faming GAO;上海译文出版社
;;Vanina Vanini;犯罪的列车;Chinois;Mutian MU;
2009;René HUYGHE;Les puissances de l'image;O Poder da Imagem;Portugais;Helena Leonor Santos;Edições 70
2009;François de La Rochefoucauld;Maximes et réflexions diverses;箴言录;Chinois;Aiyi WEN;中国城市出版社
1997;;Code civil et code de procédure civile;法国民法典 民事诉讼法典;Chinois;Jiezhen LUO;国际文化出版公司
1990;René Descartes;Règles utiles et claires pour la direction de l'esprit en la recherche de la vérité;探求真理的指导原则;Chinois;Zhenhu GUAN;商务印书馆
1990;;Anthologie de la poésie d'amour contemporaine de France;失恋者之歌：法国爱情诗选;Chinois;Kelu ZHENG;上海译文出版社
2001;Gérard GENETTE;Extraits de Palimpsestes;隐迹稿本;Chinois;Zhongyi SHI;百花文艺出版社
1988;Honoré de Balzac;Oeuvres complètes (T.11 : Comédie humaine : Etudes de moeurs. Scènes de la vie parisienne 2);巴尔扎克全集 第11卷;Chinois;Lei FU;人民文学出版社
1997;François Mauriac;;A szerelem sivataga : kisregények;Hongrois;Marcell BENEDEK;Európa
1998;François Mauriac;;Tékozló szív;Hongrois;Erzsébet BRODSZKY;Európa
1997;Gérard CAS;La défense du consommateur;消费者权益保护;Chinois;Yiqun JIANG;商务印书馆
1987;André RETIF;Pierre Larousse et son oeuvre;拉鲁斯传;Chinois;Dianzhong WANG;
1998;Jules Verne;Un billet de loterie;Egy sorsjegy története;Hongrois;Éva VERESSNÉ DEÁK;Unikornis
1995;Jean-Dominique LAFAY;L'économie mixte;混合经济;Chinois;Quan YU;商务印书馆
1991;Marcel GOBINEAU;Stéphanie (T.1: L'Amour quatre saisons);爱有四季;Chinois;Hanquan LIU;
2012;Gilles LIPOVETSKY;Le Luxe éternel : De l'âge du sacré au temps des marques;O Luxo Eterno - Da Idade do Sagrado ao Tempo das Marcas ;Portugais;Luís Filipe Sarmento;Edições 70
2007;Gilles LIPOVETSKY;Le Luxe éternel : De l'âge du sacré au temps des marques;永恒的奢侈;Chinois;Qiang XIE;中国人民大学出版社—朗朗书房
2007;Michèle KAHN;Shanghai La Juive;El amante de Shangai;Espagnol;Belén Gala Valencia;Grijalbo
;Michèle KAHN;Shanghai La Juive;上海犹太城;Chinois;Yiqun ZHANG;上海文艺出版社
2004;Serge Brussolo;Sigrid et les mondes perdus, tome 2 : La fiancée du crapeau;癞蛤蟆的未婚妻;Chinois;Linsen QIAN;接力出版社
1995;Denis PERRIN;L'hôtellerie;酒店业;Chinois;Zhenxiao JIANG;商务印书馆
1983;Alfred de Musset;;缪塞戏剧选;Chinois;Yumin LI;人民文学出版社
1955;André PHILIPPE;Michel Rondet;米晒耳∙隆代;Chinois;Daoqian(1921— 1993) WANG;
1957;André PHILIPPE;Michel Rondet;米晒耳∙隆代;Chinois;Daoqian(1921— 1993) WANG;
1949;MOLIÈRE;Dom Juan.;党•璜;Chinois;Jianwu LI;
2003;Thierry HERTOGHE;Comment rester jeune plus longtemps: hormones, vitamines, oligo-éléments;如何使你青春永驻: 激素延缓人体衰老的作用;Chinois;Yanming YANG;
;Pierre BOURDIEU;Contre-Feux et Contre-Feux 2;遏止野火;Chinois;Heqing HUANG;广西师范大学出版社
1997;Pierre de GRACIANSKY;Les maladies sexuellement transmises;性传染病;Chinois;Xiaojiao LIU;商务印书馆
1982;Jean-Georges NOVERRE;Lettres sur la danse;舞蹈和舞剧书信集;Chinois;Zhenhu GUAN;
1986;Honoré de Balzac;Oeuvres complètes (T.5 :Comédie humaine :Etudes de moeurs.scènes de la vie privée 5);巴尔扎克全集 第五卷 人间喜剧：风俗研究：私人生活场景 (5);Chinois;Lei FU;人民文学出版社
2007;Gilles Deleuze;Foucault;Foucault;Espagnol;JOsé Vázquez Pérez;Paidós Ibérica
2003;Gilles Deleuze;Foucault;Foucault;Portugais;Beatriz Sidou;Estação Liberdade
2012;Gilles Deleuze;Foucault;Foucault;Portugais;Pedro Elói Duarte;Edições 70
;Élie BARNAVI;Histoire Universelle des Juifs :De la Genèse au XIXe Siècle;世界犹太人历史;Chinois;Jingzhong LIU;中国人民大学出版社—朗朗书房
1985;;Le linceul de Véronique, et autres nouvelles françaises;维罗尼克的尸衣;Chinois;Hongan GUO;
1936;STENDHAL;Oeuvres choisies;司汤达小说集;Chinois;Jianwu LI;
1954;Georges SADOUL;Vie de Charlot;卓别林传;Chinois;Jiceng XU;
1980;Georges SADOUL;Vie de Charlot;卓别林的一生;Chinois;Jiceng XU;中国电影出版社
1958;Georges SADOUL;Vie de Charlot;查利•卓别林传;Chinois;Jiceng XU;中国电影出版社
1986;Honoré de Balzac;Oeuvres complètes (T.6 :Comédie humaine :Etudes de moeurs.scènes de la vie de province 1);巴尔扎克全集 第六卷 人间喜剧：风俗研究：外省生活场景 (1);Chinois;Lei FU;人民文学出版社
1991;STENDHAL;Lucien Leuwen - Le rouge et le blanc;红与白;Chinois;Yuanliang YANG;湖南文艺出版社
1985;STENDHAL;Lucien Leuwen - Le rouge et le blanc, T.1;红与白（1）：吕西安∙娄凡;Chinois;Yuanliang YANG;
;;Japonaises, la révolution douce;日本女人，温柔的革命;Chinois;Xinping Tong;营盘兄弟文化出版公司
1987;;Oeuvres de la littérature française naturaliste;法国自然主义作品选;Chinois;Mingjiu LIU;
2008;;Emilie Java, 1904;爱米莉，爪哇，1904;Chinois;Xiaojun Xu;猎文文化发展有限公司
1991;Emile Zola;Les Mystères de Marseille;马赛的秘密;Chinois;Zhenhu GUAN;
1948;Emile Zola;Madeleine Férat;玛德兰.费拉;Chinois;Xiushao BI;
2007;Christine Adamo;Requiem Pour Un Poisson;腔棘鱼安魂曲;Chinois;Ling Xia Huang;北京华章同人文化传播有限公司
1987;André Gide;La Porte étroite. L'Immoraliste;背德者 窄门;Chinois;Yumin LI;漓江出版社
2007;MOLIÈRE;Le Misanthrope;El misántropo;Français;Luis Martínez de Merlo;Cátedra
2012;MOLIÈRE;Le Misanthrope;كاره البشر;Arabe;Youssef Rida;دار الكتاب اللبناني
1998;Robert LANQUAR;l'Economie du tourisme;旅游经济;Chinois;Minghui DONG;商务印书馆
1981;Jacques Henri Bernardin de SAINT-PIERRE;Paul et Virginie;保尔和薇吉妮;Chinois;Ding YA;漓江出版社
2008;Paul ANDREU;Le Roman de l'Opéra de Pekin;国家大剧院;Chinois;Tian WANG;书艺出版社
1980;Auguste BLANQUI;La patrie en danger;祖国在危急中;Chinois;Liang GU;商务印书馆
1999;;Code civil;法国民法典;Chinois;Jiezhen LUO;中国环境科学出版社
1979;STENDHAL;Racine et Shakespeare;拉辛与莎士比亚;Chinois;Daoqian(1921— 1993) WANG;上海译文出版社
2008;Ｅｍｉｌｅ DURKHEIM;Le Suicidé;El suicida;Espagnol;Jorge Segovia,Violetta Beck;Maldoror
1998;Pierre de Boisdeffre;Le roman français depuis 1900;1900年以来的法国小说;Chinois;Yadong LU;商务印书馆
;;Mes premières découvertes(42 titres);《第一次发现》丛书(42本);Chinois;yue Hu;接力出版社
2008;Emilie BEAUMONT;LA GRANDE IMAGERIE (24 titles);太空，火车，卡车，汽车，人体，航空，轮船，地球，摩托车，山脉，树木，大洋，行星，气象，农业，火山，沙漠，自然灾害，能源，河流，消防员，极地，机械，潜水艇;Chinois;Lansheng HAO;北京科学技术出版社有限公司
;Michel DAVID-WEILL;L’esprit en fête;米歇尔·大卫-威尔自传;Chinois;Xi-lin Chen;浙江文艺出版社
2007;Alain BUISINE;Paul Verlaine: Histoire d'un corps;魏尔伦传;Chinois;Quan YOU;VRIN
2003;Roger FAYOLLE;La Critique;批评:方法与历史;Chinois;Zhiting (Nom de plume: Huai Yu) ZHANG;百花文艺出版社
1992;Roger FAYOLLE;La Critique;法国文学评论史;Chinois;Zhiting (Nom de plume: Huai Yu) ZHANG;
1997;Pascal SALIN;Libre-échange et protectionnisme;自由贸易和保护主义;Chinois;Yunshang XIAO;商务印书馆
;Jean du PLAN CARPIN;Histoire des Mongols;蒙古行纪;Chinois;Sheng GENG;
;René CHAPUS;Droit du contentieux administratif;法国行政诉讼法;Chinois;Banggui JIN;法律出版社
1986;Honoré de Balzac;Oeuvres complètes (T.7 :Comédie humaine :Etudes de moeurs.scènes de la vie de province 2);巴尔扎克全集 第七卷 人间喜剧：风俗研究：外省生活场景 (2);Chinois;Lei FU;人民文学出版社
1991;George Sand;Valentine;瓦朗蒂娜;Chinois;Kelu ZHENG;上海译文出版社
1989;François VELLAS;Economie et politique du tourisme international;国际旅游经济与政策;Chinois;Jiezhen LUO;
2007;Algirdas Julien GREIMAS;Sémantique structurale: recherche de méthode;Semántica estructural : investigación metodológica;Espagnol;Alfredo de la Fuente;Gredos
1999;Algirdas Julien GREIMAS;Sémantique structurale: recherche de méthode;结构语义学：方法研究;Chinois;Hongmiao WU;生活·读书·新知三联书店
1993;Monique MAILLARD;Vie matérielle de l'Oasis Turfan dans le haut Moyen Age;古代高昌王国物质文明史;Chinois;Sheng GENG;中华书局
1948;Emile Zola;Nouveaux contes à Ninon;给妮侬的新故事;Chinois;Xiushao BI;
2003;Jules Verne;Mathias Sandorf;Sándor Mátyás;Hongrois;Endre VÁZSONYI;Unikornis
1997;Jules Verne;Mathias Sandorf;Sándor Mátyás : regény;Hongrois;Lajos ÖRVÖS;Real
2008;Jules Verne;Mathias Sandorf;Sándor Mátyás : regény;Hongrois;Lajos ÖRVÖS;Zrt. Népszabadság
;Pierre VIDAL-NAQUET;Histoire de l'humanité;人类史;Chinois;Weixing CHEN;中国人民大学出版社
1999;Marc GOLDSTAUB;La direction de production;制片指南;Chinois;Dong YAN;中国电影出版社
;François Villon;Oeuvres de Maître François Villon;遗嘱集;Chinois;De You YANG;华东师范大学出版社
1996;Michel SERRES;Genèse;万物本源;Chinois;Beiming PU;生活·读书·新知三联书店
1992;Jules Verne;Romans de science-fiction;凡尔纳科幻小说;Chinois;Kelu ZHENG;
2001;Julia KRISTEVA;Pouvoirs de l'horreur: Essai sur l'abjection;恐怖的权力: 论卑贱;Chinois;Xinmu ZHANG;生活·读书·新知三联书店
2009;VERCORS;Le Silence de la mer;바다의 침묵;Coréen;LEE Sang-Hae 이상해;OPEN BOOKS 열린 책들
2008;Marcel Raymond;De Baudelaire au surréalisme;从伯德莱尔到超现实主义;Chinois;Lidan DENG;河南大学出版社
1988;José PIERRE;Le Symbolisme;象征主义艺术;Chinois;Yuming DI;
1996;Jean FREZAL;L'hérédité humaine;人类遗传;Chinois;Xianggan LU;商务印书馆
2009;Alexandre Dumas;Une Fille du régent;A régens lánya;Hongrois;Lívia GÖRÖG;Palatinus
2001;Jean-Baptiste DU HALDE;Lettres édifiantes et curieuses, écrites des missions étrangères- mémoires de la Chine;耶稣会士中国书简集:中国回忆录（1－3卷）;Chinois;Sheng GENG;
2005;Jean-Baptiste DU HALDE;Lettres édifiantes et curieuses, écrites des missions étrangères- mémoires de la Chine;耶稣会士中国书简集: 中国回忆录 (4-6卷）;Chinois;Sheng GENG;
1989;Thierry BRETON;Softwar:la guerre douce;谍海情波;Chinois;Xiaoqing CHEN;
1995;Bernard GOURNAY;L'administration;行政学;Chinois;Zhenxiao JIANG;商务印书馆
1999;Claude Simon;Le Palace;大酒店;Chinois;Zhencheng MA;译林出版社
1951;Honoré de Balzac;Histoire de la grandeur et de la décadence de César Birotteau;凯撒.比罗图盛衰史;Chinois;Mutian MU;
1978;Honoré de Balzac;Histoire de la grandeur et de la décadence de César Birotteau;赛查. 皮罗多盛衰记;Chinois;Lei FU;人民文学出版社
1989;Honoré de Balzac;Histoire de la grandeur et de la décadence de César Birotteau;赛查.皮罗托盛衰记;Chinois;Lei FU;人民文学出版社
1984;Jean-Louis Curtis;Les Forêts de la nuit;夜森林;Chinois;Hongan GUO;
1996;Jean FOURASTIE;La civilisation de 2001;2001年的文明;Chinois;Lichun CHEN;商务印书馆
;Jean-Max MEJEAN;Fellini, un rêve, une vie;费里尼，一个梦，一生;Chinois;Hao Zhou;江苏教育出版社
1991;Jacques LOVICH;La Sorcellerie;巫术奇观;Chinois;Junrui XIE;
2006;Henry de Montherlant;Discours de réception de M. Henry de Montherlant à l'Académie française et réponse de M. le duc de Lévis Mirepoix;亨利·德·蒙泰朗在法兰西科学院就职仪式上的致辞和莱维·米尔普瓦的答辞;Chinois;Yufang GUI;上海社会科学院出版社有限公司
2004;Serge Brussolo;Sigrid et les mondes perdus, tome 1 : L'oeil de la pieuvre;章鱼的眼睛;Chinois;Chengfu LIU;接力出版社
2005;Pascal BONIFACE;Le monde contemporain:grandes lignes de partage;透析分解当代世界;Chinois;Tiebing XU;天津人民出版社
1981;;;法国童话集;Chinois;Ye WANG;
1949;Honoré de Balzac;Albert Savarus;亚尔培.萨伐龙;Chinois;Lei FU;
1989;Auguste GÉRARD;Ma mission en Chine;使华记： 1893~1897;Chinois;Yonghui ZHENG;商务印书馆
2005;Didier ERIBON;Georges Dumézil: entretien avec Dider ERIBON;神话与史诗: 乔治·杜梅齐尔传;Chinois;Hua MENG;北京大学出版社
1998;Didier MARTRES;La monnaie électronique;电子货币;Chinois;Yaobu HU;商务印书馆
1997;;Code pénal et code de procédure pénale;法国刑法典 刑事诉讼法典;Chinois;Jiezhen LUO;国际文化出版公司
1991;Prosper MÉRIMÉE;Carmen. Colomba;加尔曼•高龙巴;Chinois;Lei FU;
1953;Prosper MÉRIMÉE;Carmen. Colomba;嘉尔曼;Chinois;Lei FU;
1955;Prosper MÉRIMÉE;Carmen. Colomba;嘉尔曼;Chinois;Lei FU;人民文学出版社
1998;Lucien MALSON;Le jazz;爵士乐;Chinois;Zhenhu GUAN;商务印书馆
;Dagot Lionel;100 petites expériences de psychologie en entreprise:pour mieux se comprendre au bureau;100个心理小实验——帮你在工作中游刃有余;Chinois;Heng Tan;上海社会科学院出版社有限公司
2002;Edgar MORIN;La Methode: Les idées: leur habitat, leur vie, leurs moeurs et leur organisation;方法：思想观念: 生境、生命、习性与组织;Chinois;Haiying QIN;北京大学出版社
1984;Honoré de Balzac;Oeuvres complètes (T.1 : Comédie humaine : Etudes de moeurs. Scènes de la vie privée 1);巴尔扎克全集 第一卷 人间喜剧：风俗研究：私人生活场景(1);Chinois;Yonghui ZHENG;人民文学出版社
2007;;Monsieur Le Consul;领事先生;Chinois;Han CHEN;VRIN
2002;Edgar MORIN;La méthode: La nature de la nature;方法：天然之天性;Chinois;Xuejun FENG;北京大学出版社
2002;Jean DIWO;Les ombrelles de Versailles;凡尔赛宫的小阳伞;Chinois;Hong HUANG;广西师范大学出版社
1992;Gaston Bachelard;Psychanalyse du feu: la flamme d'une chandelle;火的精神分析;Chinois;Xiaozhen DU;生活·读书·新知三联书店
2008;François CHENG;Pèlerinage au Louvre;卢浮宫朝圣;Chinois;Zhiting (Nom de plume: Huai Yu) ZHANG;百花文艺出版社
1974;Maurice BRAURE;Histoire des Pays-Bas;荷兰史;Chinois;Kelu ZHENG;商务印书馆
1997;;Les champs d'honneur;沙场;Chinois;Guang WANG;
1951;Emile Zola;La Débâcle;崩溃;Chinois;Xiushao BI;
;Jean-François MATTEI;Platon et le miroir du mythe;柏拉图与神话之镜;Chinois;Yaling WU;华东师范大学出版社
1999;Alain ROBBLE-GRILLET;La jalousie;嫉妒;Chinois;Qing'an LI;译林出版社
1998;Michel GHERTMAN;Les multinationales;跨国公司;Chinois;Yunshang XIAO;商务印书馆
1987;Marguerite Yourcenar;Oeuvres choisies;尤瑟纳尔研究;Chinois;Mingjiu LIU;漓江出版社
1998;Jean MEYER;Le contrôle de gestion;管理控制;Chinois;Chuanming CHEN;商务印书馆
1983;;;荒诞派戏剧选;Chinois;Kangqiang SHI;
1990;François KERSAUDY;De Gaulle et Churchill;巨人之情： 戴高乐和丘吉尔;Chinois;Yiguang ZHOU;华夏出版社
1996;Jean CHAUMELY;Les relations publiques;公共关系;Chinois;Jian HOU;商务印书馆
2005;Gustave Flaubert;Contes;Contos;Portugais;Pedro Tamen;Relógio d'Água
